user_id,resp_time,datetime_utc,sleep_hours,sleep_quality,sleepiness,location
u59,1367945878,2013-05-07 16:57:58+00:00,5,3,2,"43.705429220572114,-72.29127271100879"
u59,1368064197,2013-05-09 01:49:57+00:00,1,3,2,Unknown
u59,1368122045,2013-05-09 17:54:05+00:00,9,2,2,"43.7037179293111,-72.28826511651278"
u59,1368293632,2013-05-11 17:33:52+00:00,5,3,4,"33.64048871677369,-84.43573283962905"
u59,1368384498,2013-05-12 18:48:18+00:00,4,3,4,"29.90291280671954,-90.0272652413696"
u59,1368640988,2013-05-15 18:03:08+00:00,12,1,1,"43.70381080079824,-72.28889644145966"
u59,1368835439,2013-05-18 00:03:59+00:00,2,2,2,"43.70531283784658,-72.28896860964596"
u59,1368911214,2013-05-18 21:06:54+00:00,10,1,1,"43.70494906324893,-72.29194141924381"
u59,1368992090,2013-05-19 19:34:50+00:00,10,1,1,"43.705568527802825,-72.29081480763853"
u59,1369162378,2013-05-21 18:52:58+00:00,2,2,2,Unknown
u59,1369331946,2013-05-23 17:59:06+00:00,2,2,2,Unknown
u59,1369418197,2013-05-24 17:56:37+00:00,8,2,2,Unknown
u59,1369546468,2013-05-26 05:34:28+00:00,16,1,1,Unknown
u59,1369681739,2013-05-27 19:08:59+00:00,10,1,1,"43.70550733990967,-72.2909749019891"
u59,1369793006,2013-05-29 02:03:26+00:00,4,2,2,Unknown
u59,1369874568,2013-05-30 00:42:48+00:00,1,3,3,Unknown
u59,1369930366,2013-05-30 16:12:46+00:00,10,1,1,"43.705530599690974,-72.29089292697608"
u59,1370059444,2013-06-01 04:04:04+00:00,9,1,1,"41.09053309075534,-73.45103331841528"
u59,1370152837,2013-06-02 06:00:37+00:00,1,3,3,"29.900103276595473,-90.0295245833695"
u59,1370208645,2013-06-02 21:30:45+00:00,19,1,1,"29.902878901921213,-90.02735710702837"
u59,1370387882,2013-06-04 23:18:02+00:00,13,1,1,"29.902872280217707,-90.02744721248746"
u59,1370477174,2013-06-06 00:06:14+00:00,15,1,1,"29.902795627713203,-90.02727152779698"
u59,1370648801,2013-06-07 23:46:41+00:00,5,2,3,"29.899868331849575,-90.02978006377816"
